77,18,1,13,3.5,3,51,0
78,19,2,12,5.2,2,49,0
79,20,3,11,0,2,47,0
80,21,4,10,0,1,46,0
81,22,5,9,0,2,44,0
82,23,6,11,0,1,43,0
83,24,7,9,0,2,41,0
84,25,1,8,0,3,38,0
85,26,2,7,0,4,34,0
86,27,3,6,1.9,2,32,0
87,28,4,9,0,2,30,0
88,29,5,12,0,1,29,0
89,30,6,13,0,1,28,0
90,31,7,14,0,2,26,0
91,1,1,14,0,3,23,0
92,2,2,15,0,1,14,0
93,3,3,15,0,1,13,0
94,4,4,12,0.9,2,11,0
95,5,5,11,0,3,8,0
96,6,6,14,0,1,7,0
97,7,7,14,6.5,1,34,28
98,8,1,12,3.3,1,33,0
99,9,2,16,0,1,27,0
100,10,3,17,0,1,26,0
101,11,4,13,0.1,1,25,0
102,12,5,9,0,2,23,0
103,13,6,13,0,2,21,0
104,14,7,14,3.7,4,65,48
105,15,1,17,0,2,63,0
106,16,2,13,0,4,59,0
107,17,3,15,12.3,1,58,0
108,18,4,15,0,1,57,0
109,19,5,14,0,2,55,0
110,20,6,13,0,2,53,0
111,21,7,15,5.9,3,50,0
112,22,1,15,3,2,48,0
113,23,2,17,0,1,47,0
114,24,3,15,0,1,46,0
115,25,4,15,0,2,44,0
116,26,5,16,0,1,43,0
117,27,6,16,1.5,2,41,0
118,28,7,11,5.5,2,39,0
119,29,1,13,0.3,4,35,0
120,30,2,15,0,2,33,0
121,1,3,16,0,1,32,0
122,2,4,17,0,1,31,0
123,3,5,19,8.5,1,30,0
124,4,6,15,4.5,3,36,9
125,5,7,19,0,1,74,39
126,6,1,18,0.6,1,73,0
127,7,2,17,1.4,3,70,0
128,8,3,19,0,1,69,0
129,9,4,18,0,1,68,0
130,10,5,17,4.7,3,65,0
131,11,6,14,2.9,3,62,0
132,12,7,15,0,2,91,31
133,13,1,17,0,2,89,0
134,14,2,16,0,3,76,0
135,15,3,16,0,1,75,0
136,16,4,19,6,1,74,0
137,17,5,15,0.3,2,72,0
138,18,6,18,0,1,71,0
139,19,7,20,0,4,67,0
140,20,1,20,0,2,65,0
141,21,2,20,0,1,64,0
142,22,3,20,0,4,60,0
143,23,4,19,0,3,57,0
144,24,5,20,0,1,56,0
145,25,6,18,10.4,3,53,0
146,26,7,20,0,1,52,0
147,27,1,22,0,2,50,0
148,28,2,21,0,1,49,0
149,29,3,20,0,4,45,0
150,30,4,20,1.7,1,44,0
151,31,5,21,0,3,41,0
152,1,6,23,0,1,40,0
153,2,7,18,0,3,56,19
154,3,1,19,0,3,53,0
155,4,2,21,0,1,49,0
156,5,3,18,1.8,1,48,0
157,6,4,20,0,2,46,0
158,7,5,18,1.1,2,44,0
159,8,6,20,0,2,42,0
160,9,7,20,0,3,39,0
161,10,1,21,0,2,37,0
162,11,2,21,0,1,18,0
163,12,3,23,0,2,16,0
164,13,4,21,2,4,12,0
165,14,5,21,0,1,11,0
166,15,6,20,0,1,10,0
167,16,7,22,1.1,4,6,0
168,17,1,22,0,2,4,0
169,18,2,22,0,1,3,0
170,19,3,22,7,3,0,0
171,20,4,23,0,0,0,0
172,21,5,22,5,0,0,0
173,22,6,21,0.1,0,0,0
174,23,7,21,2.2,0,0,0
175,24,1,22,0.1,0,0,0
176,25,2,22,14.8,0,0,0
177,26,3,22,0,0,0,0
178,27,4,23,0,0,0,0
179,28,5,20,0.3,0,0,0
180,29,6,21,1.1,0,0,0
181,30,7,21,0,0,0,0
182,1,1,23,0,0,0,0
183,2,2,23,6.8,0,0,0
184,3,3,22,24.1,0,0,0
185,4,4,21,34.400002,0,0,0
186,5,5,21,0.3,0,0,0
187,6,6,24,0.2,0,0,0
188,7,7,23,0,0,0,0
189,8,1,24,0,0,0,0
190,9,2,24,0,0,0,0
191,10,3,25,0,0,0,0
192,11,4,25,0,0,0,0
193,12,5,24,7.9,0,0,0
194,13,6,23,1.8,0,0,0
195,14,7,25,0,2,10,12
196,15,1,24,0,2,8,0
197,16,2,23,0.1,1,7,0
198,17,3,22,5.4,1,6,0
199,18,4,24,0,4,2,0
200,19,5,24,0,1,1,0
201,20,6,24,0,1,0,0
202,21,7,23,0,0,0,0
203,22,1,23,0,0,0,0
204,23,2,24,0,0,0,0
205,24,3,25,0,0,0,0
206,25,4,26,0,0,0,0
207,26,5,26,0.8,0,0,0
208,27,6,27,0,0,0,0
209,28,7,27,0,1,23,24
210,29,1,27,0,2,21,0
211,30,2,27,0,2,19,0
212,31,3,28,0,2,17,0
213,1,4,28,0,1,16,0
214,2,5,26,5,1,15,0
215,3,6,26,0.8,3,12,0
216,4,7,27,3.4,2,10,0
217,5,1,27,0,1,9,0
218,6,2,27,0,3,6,0
219,7,3,28,0,1,5,0
220,8,4,29,0,2,3,0
221,9,5,28,0,2,1,0
222,10,6,27,0,4,26,16
223,11,7,28,0,2,44,33
224,12,1,30,0,3,41,0
225,13,2,30,0,1,40,0
226,14,3,30,0,2,38,0
227,15,4,30,0,1,37,0
228,16,5,28,28.799999,3,34,0
229,17,6,27,0,2,32,0
230,18,7,28,0,1,55,24
231,19,1,28,0,3,52,0
232,20,2,28,0,4,48,0
233,21,3,28,0,1,47,0
234,22,4,28,0.1,3,44,0
235,23,5,28,0,2,42,0
236,24,6,26,0.2,1,41,0
237,25,7,27,0,1,68,28
238,26,1,28,0,1,67,0
239,27,2,22,0.5,1,66,0
240,28,3,23,7.1,1,65,0
241,29,4,18,9,2,63,0
242,30,5,21,0,4,59,0
243,31,6,23,0,2,57,0
244,1,7,25,0,3,61,7
245,2,1,24,3.5,3,58,0
246,3,2,21,15.9,1,57,0
247,4,3,24,0.1,4,53,0
248,5,4,25,0,2,51,0
249,6,5,24,0.1,1,50,0
250,7,6,25,0,2,48,0
251,8,7,24,1.7,2,46,0
252,9,1,23,0,4,42,0
253,10,2,24,0,3,39,0
254,11,3,23,0.1,1,38,0
255,12,4,23,4.6,1,37,0
256,13,5,20,3.6,1,36,0
257,14,6,22,0,2,34,0
258,15,7,23,0,1,33,0
259,16,1,23,0,2,31,0
260,17,2,22,5.6,1,30,0
261,18,3,21,25.5,2,28,0
262,19,4,21,0.1,1,27,0
263,20,5,20,0.1,4,23,0
264,21,6,20,0,4,19,0
265,22,7,21,0.1,1,22,4
266,23,1,20,0.2,1,21,0
267,24,2,21,0,1,10,0
268,25,3,21,0,7,3,0
269,26,4,23,0,2,1,0
270,27,5,23,0.1,1,0,0
271,28,6,25,2.6,0,0,0
272,29,7,21,16.6,0,0,0
273,30,1,18,2.4,0,0,0
274,1,2,18,14,0,0,0
275,2,3,20,0.6,0,0,0
276,3,4,23,0,0,0,0
277,4,5,24,0,0,0,0
278,5,6,22,9.3,0,0,0
279,6,7,21,34.299999,1,9,10
280,7,1,21,0,1,8,0
281,8,2,19,11,1,7,0
282,9,3,17,1.8,3,4,0
283,10,4,15,0,3,1,0
284,11,5,17,0,1,0,0
285,12,6,16,0,0,0,0
286,13,7,18,0,1,0,1
287,14,1,17,0,0,0,0
288,15,2,18,0,0,0,0
289,16,3,19,0.1,0,0,0
290,17,4,17,6.8,0,0,0
291,18,5,20,0,0,0,0
292,19,6,19,0,0,0,0
293,20,7,19,0,1,37,38
294,21,1,19,0,2,35,0
295,22,2,16,0,1,34,0
296,23,3,18,0.1,3,31,0
297,24,4,15,0,4,27,0
298,25,5,16,0,1,26,0
299,26,6,18,1.8,2,24,0
300,27,7,17,0.1,1,25,2
301,28,1,17,0.8,2,23,0
302,29,2,15,1.2,2,21,0
303,30,3,13,0,2,19,0
304,31,4,13,0,2,17,0
305,1,5,11,0,3,14,0
306,2,6,7,0,2,12,0
307,3,7,9,0,1,11,0
308,4,1,12,0,2,9,0
309,5,2,14,0,2,7,0
310,6,3,16,0,1,6,0
311,7,4,13,0.1,1,5,0
312,8,5,14,0,1,4,0
313,9,6,10,0,3,1,0
314,10,7,10,0,4,88,47
315,11,1,10,3,1,43,0
316,12,2,12,0,3,40,0
317,13,3,15,0,1,39,0
318,14,4,16,2.9,2,37,0
319,15,5,16,0.6,1,36,0
320,16,6,13,0,1,35,0
321,17,7,13,0,1,34,0
322,18,1,13,0,3,31,0
323,19,2,15,8.9,3,28,0
324,20,3,15,0,2,26,0
325,21,4,15,0,2,24,0
326,22,5,14,0,1,23,0
327,23,6,9,0,1,22,0
328,24,7,7,0,1,21,0
329,25,1,4,0,3,18,0
330,26,2,6,0,1,17,0
331,27,3,7,0.5,2,15,0
332,28,4,6,0,1,14,0
333,29,5,6,0,2,12,0
334,30,6,9,0.7,1,11,0
335,1,7,10,2.2,1,30,20
